time,is_immersive
2021-11-28 20:48:11.240,-9223372036854775808
2021-11-28 20:48:12.251,-9223372036854775808
2021-11-28 20:48:14.268,-9223372036854775808
2021-11-28 20:48:15.273,-9223372036854775808
2021-11-28 20:48:16.278,-9223372036854775808
2021-11-28 20:48:17.291,-9223372036854775808
2021-11-28 20:48:19.300,-9223372036854775808
2021-11-28 20:48:20.312,-9223372036854775808
2021-11-28 20:48:21.319,-9223372036854775808
2021-11-28 20:48:22.320,-9223372036854775808
2021-11-28 20:48:23.330,-9223372036854775808
2021-11-28 20:48:24.331,-9223372036854775808
2021-11-28 20:48:25.341,-9223372036854775808
2021-11-28 20:48:26.350,-9223372036854775808
2021-11-28 20:48:27.353,-9223372036854775808
2021-11-28 20:48:28.353,-9223372036854775808
2021-11-28 20:48:29.363,-9223372036854775808
2021-11-28 20:48:30.362,-9223372036854775808
2021-11-28 20:48:32.371,-9223372036854775808
2021-11-28 20:48:34.375,-9223372036854775808
2021-11-28 20:48:35.377,-9223372036854775808
2021-11-28 20:48:37.385,-9223372036854775808
2021-11-28 20:48:38.385,-9223372036854775808
2021-11-28 20:48:39.388,-9223372036854775808
2021-11-28 20:48:41.415,-9223372036854775808
2021-11-28 20:48:42.421,-9223372036854775808
2021-11-28 20:48:43.425,-9223372036854775808
2021-11-28 20:48:45.451,-9223372036854775808
2021-11-28 20:48:46.462,-9223372036854775808
2021-11-28 20:48:47.462,-9223372036854775808
2021-11-28 20:48:49.499,-9223372036854775808
2021-11-28 20:48:54.530,-9223372036854775808
2021-11-28 20:48:55.542,-9223372036854775808
2021-11-28 20:48:56.549,-9223372036854775808
2021-11-28 20:48:57.549,-9223372036854775808
2021-11-28 20:48:58.563,-9223372036854775808
2021-11-28 20:48:59.565,-9223372036854775808
2021-11-28 20:49:00.585,-9223372036854775808
2021-11-28 20:49:02.592,-9223372036854775808
2021-11-28 20:49:03.600,-9223372036854775808
2021-11-28 20:49:04.616,-9223372036854775808
2021-11-28 20:49:06.630,-9223372036854775808
2021-11-28 20:49:07.632,-9223372036854775808
2021-11-28 20:49:10.633,-9223372036854775808
2021-11-28 20:49:11.646,-9223372036854775808
2021-11-28 20:49:12.649,-9223372036854775808
2021-11-28 20:49:13.659,-9223372036854775808
2021-11-28 20:49:14.662,-9223372036854775808
2021-11-28 20:49:15.664,-9223372036854775808
2021-11-28 20:49:16.666,-9223372036854775808
2021-11-28 20:49:17.684,-9223372036854775808
2021-11-28 20:49:19.698,-9223372036854775808
2021-11-28 20:49:20.716,-9223372036854775808
2021-11-28 20:49:21.716,-9223372036854775808
2021-11-28 20:49:22.723,-9223372036854775808
2021-11-28 20:49:23.729,-9223372036854775808
2021-11-28 20:49:24.735,-9223372036854775808
2021-11-28 20:49:26.744,-9223372036854775808
2021-11-28 20:49:27.743,-9223372036854775808
2021-11-28 20:49:28.748,-9223372036854775808
2021-11-28 20:49:29.747,-9223372036854775808
2021-11-28 20:49:30.760,-9223372036854775808
2021-11-28 20:49:32.765,-9223372036854775808
2021-11-28 20:49:33.767,-9223372036854775808
2021-11-28 20:49:34.781,-9223372036854775808
2021-11-28 20:49:35.786,-9223372036854775808
2021-11-28 20:49:36.797,-9223372036854775808
2021-11-28 20:49:37.796,-9223372036854775808
2021-11-28 20:49:38.810,-9223372036854775808
2021-11-28 20:49:40.838,-9223372036854775808
2021-11-28 20:49:41.849,-9223372036854775808
2021-11-28 20:49:42.853,-9223372036854775808
2021-11-28 20:49:44.876,-9223372036854775808
2021-11-28 20:49:46.884,-9223372036854775808
2021-11-28 20:49:47.896,-9223372036854775808
2021-11-28 20:49:50.925,-9223372036854775808
2021-11-28 20:49:51.935,-9223372036854775808
2021-11-28 20:49:52.955,-9223372036854775808
2021-11-28 20:49:53.969,-9223372036854775808
2021-11-28 20:49:55.996,-9223372036854775808
2021-11-28 20:49:56.995,-9223372036854775808
2021-11-28 20:49:58.009,-9223372036854775808
2021-11-28 20:50:00.022,-9223372036854775808
2021-11-28 20:50:01.025,-9223372036854775808
2021-11-28 20:50:02.045,-9223372036854775808
2021-11-28 20:50:03.044,-9223372036854775808
2021-11-28 20:50:04.049,-9223372036854775808
2021-11-28 20:50:05.059,-9223372036854775808
2021-11-28 20:50:06.062,-9223372036854775808
2021-11-28 20:50:07.072,-9223372036854775808
2021-11-28 20:50:08.074,-9223372036854775808
2021-11-28 20:50:09.076,-9223372036854775808
2021-11-28 20:50:10.090,-9223372036854775808
2021-11-28 20:50:11.101,-9223372036854775808
2021-11-28 20:50:12.105,-9223372036854775808
2021-11-28 20:50:13.120,-9223372036854775808
2021-11-28 20:50:14.134,-9223372036854775808
2021-11-28 20:50:16.138,-9223372036854775808
2021-11-28 20:50:17.148,-9223372036854775808
2021-11-28 20:50:18.161,-9223372036854775808
2021-11-28 20:50:19.169,-9223372036854775808
2021-11-28 20:50:21.175,-9223372036854775808
2021-11-28 20:50:23.186,-9223372036854775808
2021-11-28 20:50:24.193,-9223372036854775808
2021-11-28 20:50:25.197,-9223372036854775808
2021-11-28 20:50:26.202,-9223372036854775808
2021-11-28 20:50:27.215,-9223372036854775808
2021-11-28 20:50:28.216,-9223372036854775808
2021-11-28 20:50:29.232,-9223372036854775808
2021-11-28 20:50:30.237,-9223372036854775808
2021-11-28 20:50:31.254,-9223372036854775808
2021-11-28 20:50:32.261,-9223372036854775808
2021-11-28 20:50:33.265,-9223372036854775808
2021-11-28 20:50:34.275,-9223372036854775808
2021-11-28 20:50:36.290,-9223372036854775808
2021-11-28 20:50:37.292,-9223372036854775808
2021-11-28 20:50:38.301,-9223372036854775808
2021-11-28 20:50:39.300,-9223372036854775808
2021-11-28 20:50:40.301,-9223372036854775808
2021-11-28 20:50:42.318,-9223372036854775808
2021-11-28 20:50:43.320,-9223372036854775808
2021-11-28 20:50:44.327,-9223372036854775808
2021-11-28 20:50:45.345,-9223372036854775808
2021-11-28 20:50:46.352,-9223372036854775808
2021-11-28 20:50:47.357,-9223372036854775808
2021-11-28 20:50:48.365,-9223372036854775808
2021-11-28 20:50:49.365,-9223372036854775808
2021-11-28 20:50:50.366,-9223372036854775808
2021-11-28 20:50:51.365,-9223372036854775808
2021-11-28 20:50:52.365,-9223372036854775808
2021-11-28 20:50:53.367,-9223372036854775808
2021-11-28 20:50:54.375,-9223372036854775808
2021-11-28 20:50:55.396,-9223372036854775808
2021-11-28 20:50:56.402,-9223372036854775808
2021-11-28 20:50:57.415,-9223372036854775808
2021-11-28 20:50:58.415,-9223372036854775808
2021-11-28 20:50:59.431,-9223372036854775808
2021-11-28 20:51:00.440,-9223372036854775808
2021-11-28 20:51:01.445,-9223372036854775808
2021-11-28 20:51:02.447,-9223372036854775808
2021-11-28 20:51:03.447,-9223372036854775808
2021-11-28 20:51:04.447,-9223372036854775808
2021-11-28 20:51:05.461,-9223372036854775808
2021-11-28 20:51:07.466,-9223372036854775808
2021-11-28 20:51:08.477,-9223372036854775808
2021-11-28 20:51:10.485,-9223372036854775808
2021-11-28 20:51:12.503,-9223372036854775808
2021-11-28 20:51:13.513,-9223372036854775808
2021-11-28 20:51:14.526,-9223372036854775808
2021-11-28 20:51:15.528,-9223372036854775808
2021-11-28 20:51:16.529,-9223372036854775808
2021-11-28 20:51:17.540,-9223372036854775808
2021-11-28 20:51:18.546,-9223372036854775808
2021-11-28 20:51:19.557,-9223372036854775808
2021-11-28 20:51:20.572,-9223372036854775808
2021-11-28 20:51:21.579,-9223372036854775808
2021-11-28 20:51:22.595,-9223372036854775808
2021-11-28 20:51:23.603,-9223372036854775808
2021-11-28 20:51:24.605,-9223372036854775808
2021-11-28 20:51:25.605,-9223372036854775808
2021-11-28 20:51:26.613,-9223372036854775808
2021-11-28 20:51:27.624,-9223372036854775808
2021-11-28 20:51:28.629,-9223372036854775808
2021-11-28 20:51:29.642,-9223372036854775808
2021-11-28 20:51:30.644,-9223372036854775808
2021-11-28 20:51:31.644,-9223372036854775808
2021-11-28 20:51:32.655,-9223372036854775808
2021-11-28 20:51:33.656,-9223372036854775808
2021-11-28 20:51:34.656,-9223372036854775808
2021-11-28 20:51:35.660,-9223372036854775808
2021-11-28 20:51:36.661,-9223372036854775808
2021-11-28 20:51:37.667,-9223372036854775808
2021-11-28 20:51:38.681,-9223372036854775808
2021-11-28 20:51:39.690,-9223372036854775808
2021-11-28 20:51:40.694,-9223372036854775808
2021-11-28 20:51:42.710,-9223372036854775808
2021-11-28 20:51:44.724,-9223372036854775808
2021-11-28 20:51:46.728,-9223372036854775808
2021-11-28 20:51:48.739,-9223372036854775808
2021-11-28 20:51:49.738,-9223372036854775808
2021-11-28 20:51:50.743,-9223372036854775808
2021-11-28 20:51:51.742,-9223372036854775808
2021-11-28 20:51:52.752,-9223372036854775808
2021-11-28 20:51:54.768,-9223372036854775808
2021-11-28 20:51:55.775,-9223372036854775808
2021-11-28 20:51:56.782,-9223372036854775808
2021-11-28 20:51:57.792,-9223372036854775808
2021-11-28 20:51:58.793,-9223372036854775808
2021-11-28 20:51:59.794,-9223372036854775808
2021-11-28 20:52:01.814,-9223372036854775808
2021-11-28 20:52:02.816,-9223372036854775808
2021-11-28 20:52:03.823,-9223372036854775808
2021-11-28 20:52:04.833,-9223372036854775808
2021-11-28 20:52:05.840,-9223372036854775808
2021-11-28 20:52:07.853,-9223372036854775808
2021-11-28 20:52:09.860,-9223372036854775808
2021-11-28 20:52:10.874,-9223372036854775808
2021-11-28 20:52:11.874,-9223372036854775808
2021-11-28 20:52:12.876,-9223372036854775808
2021-11-28 20:52:15.890,-9223372036854775808
2021-11-28 20:52:16.896,-9223372036854775808
2021-11-28 20:52:19.911,-9223372036854775808
2021-11-28 20:52:20.911,-9223372036854775808
2021-11-28 20:52:22.914,-9223372036854775808
2021-11-28 20:52:23.927,-9223372036854775808
2021-11-28 20:52:24.929,-9223372036854775808
2021-11-28 20:52:25.931,-9223372036854775808
2021-11-28 20:52:27.940,-9223372036854775808
2021-11-28 20:52:28.947,-9223372036854775808
2021-11-28 20:52:29.953,-9223372036854775808
2021-11-28 20:52:30.970,-9223372036854775808
2021-11-28 20:52:31.974,-9223372036854775808
2021-11-28 20:52:32.978,-9223372036854775808
2021-11-28 20:52:33.986,-9223372036854775808
2021-11-28 20:52:34.992,-9223372036854775808
2021-11-28 20:52:37.021,-9223372036854775808
2021-11-28 20:52:38.023,-9223372036854775808
2021-11-28 20:52:39.054,-9223372036854775808
2021-11-28 20:52:40.036,-9223372036854775808
2021-11-28 20:52:42.048,-9223372036854775808
2021-11-28 20:52:43.056,-9223372036854775808
2021-11-28 20:52:44.061,-9223372036854775808
2021-11-28 20:52:45.076,-9223372036854775808
2021-11-28 20:52:46.078,-9223372036854775808
2021-11-28 20:52:47.079,-9223372036854775808
2021-11-28 20:52:48.097,-9223372036854775808
2021-11-28 20:52:49.109,-9223372036854775808
2021-11-28 20:52:50.113,-9223372036854775808
2021-11-28 20:52:54.127,-9223372036854775808
2021-11-28 20:52:55.149,-9223372036854775808
2021-11-28 20:52:56.151,-9223372036854775808
2021-11-28 20:52:57.159,-9223372036854775808
2021-11-28 20:52:58.163,-9223372036854775808
2021-11-28 20:52:59.163,-9223372036854775808
2021-11-28 20:53:01.189,-9223372036854775808
2021-11-28 20:53:02.187,-9223372036854775808
2021-11-28 20:53:04.217,-9223372036854775808
2021-11-28 20:53:05.218,-9223372036854775808
2021-11-28 20:53:06.227,-9223372036854775808
2021-11-28 20:53:07.233,-9223372036854775808
2021-11-28 20:53:09.247,-9223372036854775808
2021-11-28 20:53:10.259,-9223372036854775808
2021-11-28 20:53:12.270,-9223372036854775808
2021-11-28 20:53:13.275,-9223372036854775808
2021-11-28 20:53:14.290,-9223372036854775808
2021-11-28 20:53:17.323,-9223372036854775808
2021-11-28 20:53:18.323,-9223372036854775808
2021-11-28 20:53:19.338,-9223372036854775808
2021-11-28 20:53:20.340,-9223372036854775808
2021-11-28 20:53:22.360,-9223372036854775808
2021-11-28 20:53:23.377,-9223372036854775808
2021-11-28 20:53:24.377,-9223372036854775808
2021-11-28 20:53:25.386,-9223372036854775808
2021-11-28 20:53:26.399,-9223372036854775808
2021-11-28 20:53:27.416,-9223372036854775808
2021-11-28 20:53:28.420,-9223372036854775808
2021-11-28 20:53:30.427,-9223372036854775808
2021-11-28 20:53:31.426,-9223372036854775808
2021-11-28 20:53:32.429,-9223372036854775808
2021-11-28 20:53:33.430,-9223372036854775808
2021-11-28 20:53:34.433,-9223372036854775808
2021-11-28 20:53:35.434,-9223372036854775808
2021-11-28 20:53:36.435,-9223372036854775808
2021-11-28 20:53:37.441,-9223372036854775808
2021-11-28 20:53:39.447,-9223372036854775808
2021-11-28 20:53:40.454,-9223372036854775808
2021-11-28 20:53:41.465,-9223372036854775808
2021-11-28 20:53:42.488,-9223372036854775808
2021-11-28 20:53:44.527,-9223372036854775808
2021-11-28 20:53:45.534,-9223372036854775808
2021-11-28 20:53:47.552,-9223372036854775808
2021-11-28 20:53:48.559,-9223372036854775808
2021-11-28 20:53:49.565,-9223372036854775808
2021-11-28 20:53:50.569,-9223372036854775808
2021-11-28 20:53:51.574,-9223372036854775808
2021-11-28 20:53:52.582,-9223372036854775808
2021-11-28 20:53:53.590,-9223372036854775808
2021-11-28 20:53:54.597,-9223372036854775808
2021-11-28 20:53:55.607,-9223372036854775808
2021-11-28 20:53:56.613,-9223372036854775808
2021-11-28 20:53:57.613,-9223372036854775808
2021-11-28 20:53:58.623,-9223372036854775808
2021-11-28 20:54:01.646,-9223372036854775808
2021-11-28 20:54:02.651,-9223372036854775808
2021-11-28 20:54:03.662,-9223372036854775808
2021-11-28 20:54:04.672,-9223372036854775808
2021-11-28 20:54:06.690,-9223372036854775808
2021-11-28 20:54:08.696,-9223372036854775808
2021-11-28 20:54:09.699,-9223372036854775808
2021-11-28 20:54:10.709,-9223372036854775808
2021-11-28 20:54:11.724,-9223372036854775808
2021-11-28 20:54:12.725,-9223372036854775808
2021-11-28 20:54:13.729,-9223372036854775808
2021-11-28 20:54:14.733,-9223372036854775808
2021-11-28 20:54:15.745,-9223372036854775808
2021-11-28 20:54:16.755,-9223372036854775808
2021-11-28 20:54:17.760,-9223372036854775808
2021-11-28 20:54:18.770,-9223372036854775808
2021-11-28 20:54:20.780,-9223372036854775808
2021-11-28 20:54:21.796,-9223372036854775808
2021-11-28 20:54:22.796,-9223372036854775808
2021-11-28 20:54:23.804,-9223372036854775808
2021-11-28 20:54:24.809,-9223372036854775808
2021-11-28 20:54:25.808,-9223372036854775808
2021-11-28 20:54:26.821,-9223372036854775808
2021-11-28 20:54:28.833,-9223372036854775808
2021-11-28 20:54:29.844,-9223372036854775808
2021-11-28 20:54:30.851,-9223372036854775808
2021-11-28 20:54:31.859,-9223372036854775808
2021-11-28 20:54:32.874,-9223372036854775808
2021-11-28 20:54:33.880,-9223372036854775808
2021-11-28 20:54:36.902,-9223372036854775808
2021-11-28 20:54:37.904,-9223372036854775808
2021-11-28 20:54:38.917,-9223372036854775808
2021-11-28 20:54:39.920,-9223372036854775808
2021-11-28 20:54:40.927,-9223372036854775808
2021-11-28 20:54:41.930,-9223372036854775808
2021-11-28 20:54:42.937,-9223372036854775808
2021-11-28 20:54:43.946,-9223372036854775808
2021-11-28 20:54:44.953,-9223372036854775808
2021-11-28 20:54:45.960,-9223372036854775808
2021-11-28 20:54:47.985,-9223372036854775808
2021-11-28 20:54:48.995,-9223372036854775808
2021-11-28 20:54:50.012,-9223372036854775808
2021-11-28 20:54:51.012,-9223372036854775808
2021-11-28 20:54:54.032,-9223372036854775808
2021-11-28 20:54:55.040,-9223372036854775808
2021-11-28 20:54:56.043,-9223372036854775808
2021-11-28 20:54:57.047,-9223372036854775808
2021-11-28 20:54:58.052,-9223372036854775808
2021-11-28 20:54:59.065,-9223372036854775808
2021-11-28 20:55:00.068,-9223372036854775808
2021-11-28 20:55:02.096,-9223372036854775808
2021-11-28 20:55:03.109,-9223372036854775808
2021-11-28 20:55:04.109,-9223372036854775808
2021-11-28 20:55:05.109,-9223372036854775808
2021-11-28 20:55:07.124,-9223372036854775808
2021-11-28 20:55:08.135,-9223372036854775808
2021-11-28 20:55:09.134,-9223372036854775808
2021-11-28 20:55:10.136,-9223372036854775808
2021-11-28 20:55:11.150,-9223372036854775808
2021-11-28 20:55:12.161,-9223372036854775808
2021-11-28 20:55:13.172,-9223372036854775808
2021-11-28 20:55:14.174,-9223372036854775808
2021-11-28 20:55:15.182,-9223372036854775808
2021-11-28 20:55:16.190,-9223372036854775808
2021-11-28 20:55:17.192,-9223372036854775808
2021-11-28 20:55:18.208,-9223372036854775808
2021-11-28 20:55:19.206,-9223372036854775808
2021-11-28 20:55:21.217,-9223372036854775808
2021-11-28 20:55:22.225,-9223372036854775808
2021-11-28 20:55:24.244,-9223372036854775808
2021-11-28 20:55:25.256,-9223372036854775808
2021-11-28 20:55:26.259,-9223372036854775808
2021-11-28 20:55:28.264,-9223372036854775808
2021-11-28 20:55:29.269,-9223372036854775808
2021-11-28 20:55:30.276,-9223372036854775808
2021-11-28 20:55:31.294,-9223372036854775808
2021-11-28 20:55:32.302,-9223372036854775808
2021-11-28 20:55:33.318,-9223372036854775808
2021-11-28 20:55:34.329,-9223372036854775808
2021-11-28 20:55:35.332,-9223372036854775808
2021-11-28 20:55:36.337,-9223372036854775808
2021-11-28 20:55:37.358,-9223372036854775808
2021-11-28 20:55:38.367,-9223372036854775808
2021-11-28 20:55:39.374,-9223372036854775808
2021-11-28 20:55:40.387,-9223372036854775808
2021-11-28 20:55:42.392,-9223372036854775808
2021-11-28 20:55:43.402,-9223372036854775808
2021-11-28 20:55:44.416,-9223372036854775808
2021-11-28 20:55:45.427,-9223372036854775808
2021-11-28 20:55:46.440,-9223372036854775808
2021-11-28 20:55:47.447,-9223372036854775808
2021-11-28 20:55:48.464,-9223372036854775808
2021-11-28 20:55:50.466,-9223372036854775808
2021-11-28 20:55:51.467,-9223372036854775808
2021-11-28 20:55:52.477,-9223372036854775808
2021-11-28 20:55:53.489,-9223372036854775808
2021-11-28 20:55:54.495,-9223372036854775808
2021-11-28 20:55:55.502,-9223372036854775808
2021-11-28 20:55:57.512,-9223372036854775808
2021-11-28 20:55:58.512,-9223372036854775808
2021-11-28 20:55:59.519,-9223372036854775808
2021-11-28 20:56:00.525,-9223372036854775808
2021-11-28 20:56:01.528,-9223372036854775808
2021-11-28 20:56:02.531,-9223372036854775808
2021-11-28 20:56:03.533,-9223372036854775808
2021-11-28 20:56:04.534,-9223372036854775808
2021-11-28 20:56:05.546,-9223372036854775808
2021-11-28 20:56:06.546,-9223372036854775808
2021-11-28 20:56:07.553,-9223372036854775808
2021-11-28 20:56:08.559,-9223372036854775808
2021-11-28 20:56:09.561,-9223372036854775808
2021-11-28 20:56:10.570,-9223372036854775808
2021-11-28 20:56:11.578,-9223372036854775808
2021-11-28 20:56:13.590,-9223372036854775808
2021-11-28 20:56:14.592,-9223372036854775808
2021-11-28 20:56:16.612,-9223372036854775808
2021-11-28 20:56:17.613,-9223372036854775808
2021-11-28 20:56:18.616,-9223372036854775808
2021-11-28 20:56:19.623,-9223372036854775808
2021-11-28 20:56:20.625,-9223372036854775808
2021-11-28 20:56:21.633,-9223372036854775808
2021-11-28 20:56:22.645,-9223372036854775808
2021-11-28 20:56:23.650,-9223372036854775808
2021-11-28 20:56:24.662,-9223372036854775808
2021-11-28 20:56:25.663,-9223372036854775808
2021-11-28 20:56:26.675,-9223372036854775808
2021-11-28 20:56:27.681,-9223372036854775808
2021-11-28 20:56:28.687,-9223372036854775808
2021-11-28 20:56:29.698,-9223372036854775808
2021-11-28 20:56:30.712,-9223372036854775808
2021-11-28 20:56:31.717,-9223372036854775808
2021-11-28 20:56:32.726,-9223372036854775808
2021-11-28 20:56:33.729,-9223372036854775808
2021-11-28 20:56:35.736,-9223372036854775808
2021-11-28 20:56:36.742,-9223372036854775808
2021-11-28 20:56:39.759,-9223372036854775808
2021-11-28 20:56:40.773,-9223372036854775808
2021-11-28 20:56:41.773,-9223372036854775808
2021-11-28 20:56:42.774,-9223372036854775808
2021-11-28 20:56:43.778,-9223372036854775808
2021-11-28 20:56:44.781,-9223372036854775808
2021-11-28 20:56:46.807,-9223372036854775808
2021-11-28 20:56:47.814,-9223372036854775808
2021-11-28 20:56:48.829,-9223372036854775808
2021-11-28 20:56:49.835,-9223372036854775808
2021-11-28 20:56:50.840,-9223372036854775808
2021-11-28 20:56:51.850,-9223372036854775808
2021-11-28 20:56:52.860,-9223372036854775808
2021-11-28 20:56:53.866,-9223372036854775808
2021-11-28 20:56:54.875,-9223372036854775808
2021-11-28 20:56:56.881,-9223372036854775808
2021-11-28 20:56:57.884,-9223372036854775808
2021-11-28 20:56:58.890,-9223372036854775808
2021-11-28 20:56:59.898,-9223372036854775808
2021-11-28 20:57:01.911,-9223372036854775808
2021-11-28 20:57:02.922,-9223372036854775808
2021-11-28 20:57:04.926,-9223372036854775808
2021-11-28 20:57:06.944,-9223372036854775808
2021-11-28 20:57:07.957,-9223372036854775808
2021-11-28 20:57:08.964,-9223372036854775808
2021-11-28 20:57:09.968,-9223372036854775808
2021-11-28 20:57:10.972,-9223372036854775808
2021-11-28 20:57:11.979,-9223372036854775808
2021-11-28 20:57:12.988,-9223372036854775808
2021-11-28 20:57:14.006,-9223372036854775808
2021-11-28 20:57:16.010,-9223372036854775808
2021-11-28 20:57:17.017,-9223372036854775808
2021-11-28 20:57:18.019,-9223372036854775808
2021-11-28 20:57:19.029,-9223372036854775808
2021-11-28 20:57:20.038,-9223372036854775808
2021-11-28 20:57:21.043,-9223372036854775808
2021-11-28 20:57:22.055,-9223372036854775808
2021-11-28 20:57:23.072,-9223372036854775808
2021-11-28 20:57:24.081,-9223372036854775808
2021-11-28 20:57:25.085,-9223372036854775808
2021-11-28 20:57:26.088,-9223372036854775808
2021-11-28 20:57:27.088,-9223372036854775808
2021-11-28 20:57:28.092,-9223372036854775808
2021-11-28 20:57:29.106,-9223372036854775808
2021-11-28 20:57:31.119,-9223372036854775808
2021-11-28 20:57:32.125,-9223372036854775808
2021-11-28 20:57:33.126,-9223372036854775808
2021-11-28 20:57:34.137,-9223372036854775808
2021-11-28 20:57:36.141,-9223372036854775808
2021-11-28 20:57:37.149,-9223372036854775808
2021-11-28 20:57:39.158,-9223372036854775808
2021-11-28 20:57:41.173,-9223372036854775808
2021-11-28 20:57:42.181,-9223372036854775808
2021-11-28 20:57:44.190,-9223372036854775808
2021-11-28 20:57:45.200,-9223372036854775808
2021-11-28 20:57:46.214,-9223372036854775808
2021-11-28 20:57:47.218,-9223372036854775808
2021-11-28 20:57:48.228,-9223372036854775808
2021-11-28 20:57:49.242,-9223372036854775808
2021-11-28 20:57:50.251,-9223372036854775808
2021-11-28 20:57:51.261,-9223372036854775808
2021-11-28 20:57:53.274,-9223372036854775808
2021-11-28 20:57:54.282,-9223372036854775808
2021-11-28 20:57:56.306,-9223372036854775808
2021-11-28 20:57:57.322,-9223372036854775808
2021-11-28 20:57:58.337,-9223372036854775808
2021-11-28 20:57:59.339,-9223372036854775808
2021-11-28 20:58:00.341,-9223372036854775808
2021-11-28 20:58:02.360,-9223372036854775808
2021-11-28 20:58:03.367,-9223372036854775808
2021-11-28 20:58:04.370,-9223372036854775808
2021-11-28 20:58:05.377,-9223372036854775808
2021-11-28 20:58:06.378,-9223372036854775808
2021-11-28 20:58:07.388,-9223372036854775808
2021-11-28 20:58:08.400,-9223372036854775808
2021-11-28 20:58:09.416,-9223372036854775808
2021-11-28 20:58:10.415,-9223372036854775808
2021-11-28 20:58:11.423,-9223372036854775808
2021-11-28 20:58:12.432,-9223372036854775808
2021-11-28 20:58:13.444,-9223372036854775808
2021-11-28 20:58:14.445,-9223372036854775808
2021-11-28 20:58:15.453,-9223372036854775808
2021-11-28 20:58:16.454,-9223372036854775808
2021-11-28 20:58:17.459,-9223372036854775808
2021-11-28 20:58:18.459,-9223372036854775808
2021-11-28 20:58:20.481,-9223372036854775808
2021-11-28 20:58:21.482,-9223372036854775808
2021-11-28 20:58:22.487,-9223372036854775808
2021-11-28 20:58:24.506,-9223372036854775808
2021-11-28 20:58:25.513,-9223372036854775808
2021-11-28 20:58:26.529,-9223372036854775808
2021-11-28 20:58:28.532,-9223372036854775808
2021-11-28 20:58:29.534,-9223372036854775808
2021-11-28 20:58:30.536,-9223372036854775808
2021-11-28 20:58:31.540,-9223372036854775808
2021-11-28 20:58:32.548,-9223372036854775808
2021-11-28 20:58:33.555,-9223372036854775808
2021-11-28 20:58:35.564,-9223372036854775808
2021-11-28 20:58:37.575,-9223372036854775808
2021-11-28 20:58:38.582,-9223372036854775808
2021-11-28 20:58:39.581,-9223372036854775808
2021-11-28 20:58:40.586,-9223372036854775808
2021-11-28 20:58:41.596,-9223372036854775808
2021-11-28 20:58:42.597,-9223372036854775808
2021-11-28 20:58:43.603,-9223372036854775808
2021-11-28 20:58:44.612,-9223372036854775808
2021-11-28 20:58:46.625,-9223372036854775808
2021-11-28 20:58:47.636,-9223372036854775808
2021-11-28 20:58:48.643,-9223372036854775808
2021-11-28 20:58:49.649,-9223372036854775808
2021-11-28 20:58:50.651,-9223372036854775808
2021-11-28 20:58:51.652,-9223372036854775808
2021-11-28 20:58:53.660,-9223372036854775808
2021-11-28 20:58:54.667,-9223372036854775808
2021-11-28 20:58:55.677,-9223372036854775808
2021-11-28 20:58:56.683,-9223372036854775808
2021-11-28 20:58:57.687,-9223372036854775808
2021-11-28 20:58:58.688,-9223372036854775808
2021-11-28 20:58:59.698,-9223372036854775808
2021-11-28 20:59:00.699,-9223372036854775808
2021-11-28 20:59:01.707,-9223372036854775808
2021-11-28 20:59:03.722,-9223372036854775808
2021-11-28 20:59:05.739,-9223372036854775808
2021-11-28 20:59:06.741,-9223372036854775808
2021-11-28 20:59:07.746,-9223372036854775808
2021-11-28 20:59:08.749,-9223372036854775808
2021-11-28 20:59:09.752,-9223372036854775808
2021-11-28 20:59:10.760,-9223372036854775808
2021-11-28 20:59:11.761,-9223372036854775808
2021-11-28 20:59:12.772,-9223372036854775808
2021-11-28 20:59:13.779,-9223372036854775808
2021-11-28 20:59:14.792,-9223372036854775808
2021-11-28 20:59:15.798,-9223372036854775808
2021-11-28 20:59:16.808,-9223372036854775808
2021-11-28 20:59:17.807,-9223372036854775808
2021-11-28 20:59:18.815,-9223372036854775808
2021-11-28 20:59:19.825,-9223372036854775808
2021-11-28 20:59:20.825,-9223372036854775808
2021-11-28 20:59:21.832,-9223372036854775808
2021-11-28 20:59:22.833,-9223372036854775808
2021-11-28 20:59:24.844,-9223372036854775808
2021-11-28 20:59:25.849,-9223372036854775808
2021-11-28 20:59:27.864,-9223372036854775808
2021-11-28 20:59:28.874,-9223372036854775808
2021-11-28 20:59:29.874,-9223372036854775808
2021-11-28 20:59:30.874,-9223372036854775808
2021-11-28 20:59:31.874,-9223372036854775808
2021-11-28 20:59:32.885,-9223372036854775808
2021-11-28 20:59:34.910,-9223372036854775808
2021-11-28 20:59:35.910,-9223372036854775808
2021-11-28 20:59:36.912,-9223372036854775808
2021-11-28 20:59:37.913,-9223372036854775808
2021-11-28 20:59:39.922,-9223372036854775808
2021-11-28 20:59:41.937,-9223372036854775808
2021-11-28 20:59:42.945,-9223372036854775808
2021-11-28 20:59:44.954,-9223372036854775808
2021-11-28 20:59:45.955,-9223372036854775808
2021-11-28 20:59:46.966,-9223372036854775808
2021-11-28 20:59:47.970,-9223372036854775808
2021-11-28 20:59:49.985,-9223372036854775808
2021-11-28 20:59:50.985,-9223372036854775808
2021-11-28 20:59:51.986,-9223372036854775808
2021-11-28 20:59:52.993,-9223372036854775808
2021-11-28 20:59:54.000,-9223372036854775808
2021-11-28 20:59:55.005,-9223372036854775808
2021-11-28 20:59:56.010,-9223372036854775808
