MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2022-01-10 16:49:35.633,7,cmd.exe,0
2022-01-10 16:49:36.644,7,explorer.exe,0
2022-01-10 16:49:48.742,7,ApplicationFrameHost.exe,0
2022-01-10 16:49:59.833,7,chrome.exe,0
2022-01-10 16:50:06.889,7,Zoom.exe,0
2022-01-10 16:50:10.415,7,Zoom.exe,0
2022-01-10 16:50:26.488,7,ApplicationFrameHost.exe,0
2022-01-10 16:50:27.496,7,Zoom.exe,0
2022-01-10 16:50:32.538,7,SearchApp.exe,0
2022-01-10 16:50:34.553,7,SystemSettings.exe,0
2022-01-10 16:50:39.582,7,chrome.exe,0
2022-01-10 16:52:15.389,7,Zoom.exe,0
2022-01-10 16:52:17.404,7,SystemSettings.exe,0
2022-01-10 16:52:18.414,7,chrome.exe,0
2022-01-10 16:53:45.159,7,Zoom.exe,0
2022-01-10 16:53:50.193,7,chrome.exe,0
2022-01-10 16:53:51.208,7,HxOutlook.exe,0
2022-01-10 16:54:14.400,7,chrome.exe,0
2022-01-10 16:55:26.077,7,HxOutlook.exe,0
2022-01-10 16:55:29.103,7,chrome.exe,0
2022-01-10 16:55:52.300,7,Zoom.exe,0
2022-01-10 16:55:55.326,7,chrome.exe,0
2022-01-10 16:56:02.385,7,Zoom.exe,0
2022-01-10 16:56:04.406,7,Zoom.exe,0
2022-01-10 17:00:30.555,7,chrome.exe,0
2022-01-10 17:00:33.582,7,Zoom.exe,0
2022-01-10 17:00:34.597,7,chrome.exe,0
2022-01-10 17:03:16.139,7,Zoom.exe,0
2022-01-10 17:05:08.992,7,chrome.exe,0
2022-01-10 17:06:27.877,7,Zoom.exe,0
2022-01-10 17:06:29.907,7,chrome.exe,0
2022-01-10 17:07:27.492,7,Zoom.exe,0
2022-01-10 17:07:30.516,7,chrome.exe,0
2022-01-10 17:08:27.099,7,Zoom.exe,0
2022-01-10 17:10:14.300,7,chrome.exe,0
2022-01-10 17:10:16.315,7,Zoom.exe,0
2022-01-10 17:12:55.977,7,chrome.exe,0
2022-01-10 17:14:48.813,7,Zoom.exe,0
2022-01-10 17:14:58.907,7,Zoom.exe,0
2022-01-10 17:15:01.923,7,Zoom.exe,0
2022-01-10 17:20:35.804,7,chrome.exe,0
2022-01-10 17:21:30.243,7,SearchApp.exe,0
2022-01-10 17:21:32.260,7,SystemSettings.exe,0
2022-01-10 17:21:37.304,7,chrome.exe,0
2022-01-10 17:59:17.882,7,LockApp.exe,0
2022-01-10 18:01:05.761,7,explorer.exe,0
2022-01-10 18:01:06.763,7,chrome.exe,0
2022-01-10 18:01:20.903,7,Zoom.exe,0
2022-01-10 18:01:22.921,7,Zoom.exe,0
2022-01-10 18:01:24.929,7,Zoom.exe,0
2022-01-10 18:01:27.953,7,Zoom.exe,0
2022-01-10 18:18:46.577,7,zCefAgent.exe,0
2022-01-10 18:18:48.591,7,chrome.exe,0
2022-01-10 18:59:13.003,7,LockApp.exe,0
2022-01-10 18:59:17.046,7,explorer.exe,0
2022-01-10 18:59:18.576,7,chrome.exe,0
2022-01-10 19:25:03.585,7,explorer.exe,0
2022-01-10 20:15:37.096,7,LockApp.exe,0
2022-01-10 20:15:38.104,7,explorer.exe,0
2022-01-10 20:15:41.133,7,HxOutlook.exe,0
2022-01-10 21:51:25.746,7,explorer.exe,0
2022-01-10 21:51:27.259,7,HxOutlook.exe,0
2022-01-10 21:51:32.300,7,chrome.exe,0
2022-01-10 23:57:56.466,7,LockApp.exe,0
2022-01-11 00:00:25.126,7,explorer.exe,0
2022-01-11 00:00:27.135,7,chrome.exe,0
2022-01-11 00:00:32.186,7,HxOutlook.exe,0
2022-01-11 00:00:37.233,7,chrome.exe,0
2022-01-11 00:15:54.936,7,explorer.exe,0
2022-01-11 00:15:55.942,7,ShellExperienceHost.exe,0
2022-01-11 00:16:02.008,7,chrome.exe,0
2022-01-11 00:16:14.118,7,explorer.exe,0
2022-01-11 00:16:16.133,7,ApplicationFrameHost.exe,0
2022-01-11 00:16:52.541,7,chrome.exe,0
2022-01-11 01:21:59.982,7,LockApp.exe,0
2022-01-11 01:22:03.005,7,chrome.exe,0
2022-01-11 03:18:30.213,7,LockApp.exe,0
2022-01-11 03:18:33.230,7,chrome.exe,0
2022-01-11 05:08:23.870,7,LockApp.exe,0
2022-01-11 05:08:24.883,7,chrome.exe,0
2022-01-11 05:26:20.048,7,LockApp.exe,0
2022-01-11 05:26:21.049,7,explorer.exe,0
2022-01-11 05:26:22.065,7,chrome.exe,0
2022-01-11 06:25:49.224,7,LockApp.exe,0
2022-01-11 06:25:50.235,7,explorer.exe,0
2022-01-11 06:25:51.247,7,chrome.exe,0
2022-01-11 06:25:58.292,7,HxOutlook.exe,0
2022-01-11 07:11:45.932,7,LockApp.exe,0
2022-01-11 07:11:46.937,7,explorer.exe,0
2022-01-11 07:11:47.951,7,HxOutlook.exe,0
2022-01-11 07:11:49.968,7,explorer.exe,0
2022-01-11 07:11:51.984,7,SearchApp.exe,0
2022-01-11 07:11:52.993,7,StartMenuExperienceHost.exe,0
