MEASUREMENT_TIME,VALUE,ID_INPUT,PRIVATE_DATA
6/25/2021 19:52:42,0,chrome.exe,0
6/25/2021 19:52:49,0,chrome.exe,0
6/25/2021 20:01:03,0,Teams.exe,0
6/25/2021 20:01:04,0,Teams.exe,0
6/25/2021 20:01:14,0,chrome.exe,0
6/25/2021 20:01:17,0,Teams.exe,0
6/25/2021 20:01:17,0,Teams.exe,0
6/25/2021 20:01:19,0,Teams.exe,0
6/25/2021 20:01:34,0,chrome.exe,0
6/25/2021 20:01:36,0,chrome.exe,0
6/25/2021 20:01:41,0,explorer.exe,0
6/25/2021 20:01:43,0,POWERPNT.EXE,0
6/25/2021 20:01:45,0,POWERPNT.EXE,0
6/25/2021 20:01:49,0,POWERPNT.EXE,0
6/25/2021 20:01:57,0,FoxitReader.exe,0
6/25/2021 20:01:59,0,FoxitReader.exe,0
6/25/2021 20:02:35,0,POWERPNT.EXE,0
6/25/2021 20:02:42,0,POWERPNT.EXE,0
6/25/2021 20:02:44,0,POWERPNT.EXE,0
6/25/2021 20:02:46,0,POWERPNT.EXE,0
6/25/2021 20:02:49,0,POWERPNT.EXE,0
6/25/2021 20:02:50,0,POWERPNT.EXE,0
6/25/2021 20:07:25,0,POWERPNT.EXE,0
6/25/2021 20:07:26,0,POWERPNT.EXE,0
6/25/2021 20:08:31,0,POWERPNT.EXE,0
6/25/2021 20:08:33,0,POWERPNT.EXE,0
6/25/2021 20:10:02,0,POWERPNT.EXE,0
6/25/2021 20:10:03,0,POWERPNT.EXE,0
6/25/2021 20:16:24,0,POWERPNT.EXE,0
6/25/2021 20:16:25,0,POWERPNT.EXE,0
6/25/2021 20:18:11,0,POWERPNT.EXE,0
6/25/2021 20:18:13,0,POWERPNT.EXE,0
6/25/2021 20:18:13,0,POWERPNT.EXE,0
6/25/2021 20:18:15,0,POWERPNT.EXE,0
6/25/2021 20:19:09,0,POWERPNT.EXE,0
6/25/2021 20:19:12,0,POWERPNT.EXE,0
6/25/2021 20:19:39,0,POWERPNT.EXE,0
6/25/2021 20:19:41,0,POWERPNT.EXE,0
6/25/2021 20:22:22,0,POWERPNT.EXE,0
6/25/2021 20:22:24,0,POWERPNT.EXE,0
6/25/2021 20:30:53,0,POWERPNT.EXE,0
6/25/2021 20:30:54,0,POWERPNT.EXE,0
6/25/2021 20:36:57,0,POWERPNT.EXE,0
6/25/2021 20:36:58,0,POWERPNT.EXE,0
6/25/2021 20:37:02,0,POWERPNT.EXE,0
6/25/2021 20:37:03,0,POWERPNT.EXE,0
6/25/2021 20:37:05,0,POWERPNT.EXE,0
6/25/2021 20:37:07,0,POWERPNT.EXE,0
6/25/2021 20:37:09,0,POWERPNT.EXE,0
6/25/2021 20:44:41,0,POWERPNT.EXE,0
6/25/2021 20:44:41,0,POWERPNT.EXE,0
6/25/2021 20:47:34,0,OUTLOOK.EXE,0
6/25/2021 20:47:34,0,POWERPNT.EXE,0
