,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.5449512004852295,0.9035791158676147,0.15435415506362915,0.962417721748352
1,0.12917549908161163,0.9674013257026672,0.0979316234588623,0.9765616059303284
2,0.0709429457783699,0.9833352565765381,0.06917889416217804,0.9797367453575134
3,0.04141116514801979,0.9920089840888977,0.046330440789461136,0.9911673069000244
4,0.0252934992313385,0.9951342344284058,0.028954191133379936,0.9982969760894775
5,0.016188140958547592,0.9970862865447998,0.017576906830072403,0.9990186095237732
6,0.010579407215118408,0.9982690811157227,0.011392392218112946,0.9990474581718445
7,0.0070751807652413845,0.9988268613815308,0.0081913061439991,0.9991051554679871
8,0.004965674597769976,0.9990672469139099,0.006491798907518387,0.9990186095237732
9,0.0035690057557076216,0.9993268847465515,0.0054833958856761456,0.9990186095237732
