,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.3471432030200958,0.93198162317276,0.11670513451099396,0.9679819941520691
1,0.06817957758903503,0.9817432165145874,0.06916739791631699,0.9897311925888062
2,0.02754789963364601,0.9948469400405884,0.027394974604249,0.997519314289093
3,0.013234550133347511,0.9976061582565308,0.01396733894944191,0.9989038705825806
4,0.00769311236217618,0.9987117648124695,0.008053178898990154,0.999048113822937
5,0.0050304182805120945,0.998942494392395,0.005156628787517548,0.9993942379951477
6,0.003479862352833152,0.9991828203201294,0.0033028856851160526,0.999625027179718
7,0.0024510568473488092,0.9994904398918152,0.0023875252809375525,0.9996538758277893
8,0.001759546110406518,0.9997115731239319,0.0019799587316811085,0.9996538758277893
9,0.0012820460833609104,0.9997788667678833,0.00173333496786654,0.9997115731239319
