,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.619769811630249,0.6852515935897827,0.8213958144187927,0.8940715193748474
1,0.7140986919403076,0.8727009892463684,0.5529735684394836,0.9174367785453796
2,0.5065109729766846,0.9022267460823059,0.40625157952308655,0.9459459185600281
3,0.3790045976638794,0.9280219674110413,0.31577855348587036,0.9509154558181763
4,0.29755645990371704,0.9385772347450256,0.25654909014701843,0.9526591300964355
5,0.23982205986976624,0.9469346404075623,0.21388258039951324,0.9609416127204895
6,0.19733291864395142,0.9557547569274902,0.1828210949897766,0.96364426612854
7,0.16527226567268372,0.9635338187217712,0.1602027863264084,0.9650392532348633
8,0.14078417420387268,0.9678716063499451,0.14260530471801758,0.9663469791412354
9,0.12159443646669388,0.9718044996261597,0.1282462179660797,0.9666085243225098
