,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.0022861601319164038,0.9995113611221313,0.008466238155961037,0.9989362359046936
1,0.0019864379428327084,0.9995496869087219,0.008512926287949085,0.9989506006240845
2,0.0017117972020059824,0.999554455280304,0.008592920377850533,0.9989649653434753
3,0.0014630523510277271,0.9995976090431213,0.008538407273590565,0.9989649653434753
4,0.001246398314833641,0.9995976090431213,0.00857468694448471,0.9989793300628662
5,0.0010548308491706848,0.9996502995491028,0.008429231122136116,0.9990512132644653
6,0.0008880674722604454,0.9998419284820557,0.008488566614687443,0.9990512132644653
7,0.0007532584713771939,0.9998610615730286,0.008334945887327194,0.9990512132644653
8,0.0006335210055112839,0.9998610615730286,0.008375976234674454,0.9991949796676636
9,0.0005447329021990299,0.9998897910118103,0.008242405019700527,0.9992237091064453
