,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.8533583879470825,0.6561120748519897,1.1447380781173706,0.8291486501693726
1,0.8079908490180969,0.8596718311309814,0.7679116129875183,0.8308802247047424
2,0.5492281913757324,0.8846670389175415,0.5780948400497437,0.8802309036254883
3,0.3969214856624603,0.9118691086769104,0.428672194480896,0.9281385540962219
4,0.29588741064071655,0.9294760823249817,0.30432507395744324,0.9536796808242798
5,0.22569242119789124,0.9503453969955444,0.21843257546424866,0.9608946442604065
6,0.17743398249149323,0.9606121778488159,0.16560865938663483,0.9627705812454224
7,0.1420372873544693,0.9716944694519043,0.13126561045646667,0.9875901937484741
8,0.11455836892127991,0.9824410080909729,0.10662653297185898,0.9907647967338562
9,0.09262001514434814,0.9864709377288818,0.08779842406511307,0.9940837025642395
