,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.8239694833755493,0.8626458644866943,0.2965140640735626,0.9342710971832275
1,0.1949189007282257,0.9524425268173218,0.09471790492534637,0.9909964203834534
2,0.09100160002708435,0.9861630201339722,0.04355911910533905,0.9968070387840271
3,0.04625432565808296,0.9939439296722412,0.01936846412718296,0.9985042214393616
4,0.023347962647676468,0.9967132210731506,0.011013900861144066,0.9987630844116211
5,0.012451108545064926,0.9979397654533386,0.00819956324994564,0.9987342953681946
6,0.007129152305424213,0.9987064003944397,0.006936086807399988,0.9988493919372559
7,0.004314537160098553,0.9995208978652954,0.006304505746811628,0.9989356994628906
8,0.0026258653961122036,0.9997508525848389,0.0059246644377708435,0.9991370439529419
9,0.0016152216121554375,0.9999041557312012,0.005644708406180143,0.9991370439529419
