,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.462436318397522,0.9041974544525146,0.13071350753307343,0.9671743512153625
1,0.09787984937429428,0.9751095771789551,0.0897025614976883,0.9765201210975647
2,0.051900360733270645,0.9896938800811768,0.06515853106975555,0.9819718599319458
3,0.030982330441474915,0.9939817190170288,0.04565824940800667,0.9922983646392822
4,0.020380055531859398,0.9958371520042419,0.03278506547212601,0.9985865950584412
5,0.014726130291819572,0.9975484609603882,0.024321427568793297,0.9988173246383667
6,0.01108939666301012,0.9977887868881226,0.01706763170659542,0.9990192651748657
7,0.008607076480984688,0.9979618787765503,0.011661484837532043,0.999048113822937
8,0.0068655419163405895,0.9987021088600159,0.008409818634390831,0.9991058111190796
9,0.005582717247307301,0.9989328384399414,0.00649856124073267,0.9991346597671509
