,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.6502795219421387,0.4930495619773865,2.236147880554199,0.28238341212272644
1,1.5755903720855713,0.6531492471694946,1.491025686264038,0.8281520009040833
2,1.0538336038589478,0.8468986749649048,1.0973314046859741,0.829879105091095
3,0.8255348801612854,0.8486242890357971,0.8938557505607605,0.829879105091095
4,0.6869633197784424,0.8484325408935547,0.7673661112785339,0.829879105091095
5,0.5856725573539734,0.8484325408935547,0.673793613910675,0.8359240293502808
6,0.5048537254333496,0.8605119585990906,0.6000904440879822,0.8416810631752014
7,0.4410369098186493,0.902214527130127,0.5405218601226807,0.8436959981918335
8,0.38961538672447205,0.9082542657852173,0.49077367782592773,0.844271719455719
9,0.3472282886505127,0.9311667084693909,0.4477788805961609,0.8517559170722961
