,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.3445163369178772,0.9362735152244568,0.13039202988147736,0.9678005576133728
1,0.07150837779045105,0.9827271103858948,0.068144291639328,0.9799186587333679
2,0.02968856319785118,0.9940580725669861,0.026070911437273026,0.9971147179603577
3,0.01490983460098505,0.9969136714935303,0.011725028045475483,0.9984564185142517
4,0.008639989420771599,0.9983558654785156,0.006309112533926964,0.998889148235321
5,0.005627772770822048,0.9988173842430115,0.004327669739723206,0.9990622997283936
6,0.003938236739486456,0.9991923570632935,0.0032762831542640924,0.9995095133781433
7,0.002766412915661931,0.9994711875915527,0.0025464429054409266,0.9996393322944641
8,0.0019405919592827559,0.9996201992034912,0.0021251291036605835,0.999682605266571
9,0.0013957272749394178,0.9997211694717407,0.001943308743648231,0.9997547268867493
