,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.932781994342804,0.8528206944465637,0.27062180638313293,0.9516268372535706
1,0.2545892894268036,0.9313182830810547,0.16075001657009125,0.954251766204834
2,0.16442455351352692,0.9520362019538879,0.11868293583393097,0.9648956060409546
3,0.10437334328889847,0.9750999808311462,0.09638321399688721,0.9724818468093872
4,0.0725412666797638,0.9828872680664062,0.078821562230587,0.9793180823326111
5,0.05212169513106346,0.9917801022529602,0.06289888173341751,0.9798372983932495
6,0.038652919232845306,0.9929145574569702,0.049691956490278244,0.9892696142196655
7,0.029573984444141388,0.9949334859848022,0.03821777552366257,0.9985577464103699
8,0.023131392896175385,0.9966447353363037,0.028743959963321686,0.9986154437065125
9,0.018422899767756462,0.9970677495002747,0.021541865542531013,0.9987308382987976
