,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.184884548187256,0.6422203183174133,1.4038597345352173,0.8290155529975891
1,0.9787853360176086,0.8476656079292297,0.8952257037162781,0.829879105091095
2,0.6917845010757446,0.848720133304596,0.6577492356300354,0.8785262107849121
3,0.49173837900161743,0.882753312587738,0.45838871598243713,0.9286125302314758
4,0.357633501291275,0.9164988994598389,0.32271555066108704,0.9363845586776733
5,0.27044248580932617,0.9361518621444702,0.23578199744224548,0.9824410080909729
6,0.21394045650959015,0.9637618660926819,0.18013134598731995,0.985607385635376
7,0.17445243895053864,0.9711437225341797,0.14285078644752502,0.9881980419158936
8,0.1446148008108139,0.978046178817749,0.11609575897455215,0.9933794140815735
9,0.12064661830663681,0.984565258026123,0.09528656303882599,0.9942429661750793
