,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.7775123119354248,0.7521108984947205,0.9245713353157043,0.8288600444793701
1,0.7282090783119202,0.8494051098823547,0.6885205507278442,0.8352092504501343
2,0.5353370904922485,0.8597677946090698,0.5560103058815002,0.8409812450408936
3,0.43331679701805115,0.871042013168335,0.46381324529647827,0.8460317254066467
4,0.35869529843330383,0.8867300152778625,0.3843590319156647,0.8904761672019958
5,0.29780057072639465,0.897620439529419,0.30882254242897034,0.9595959782600403
6,0.2468947321176529,0.936288595199585,0.24141018092632294,0.9857142567634583
7,0.20272976160049438,0.9630109667778015,0.1897450089454651,0.9904761910438538
8,0.16818226873874664,0.9711667895317078,0.15214945375919342,0.9910534024238586
9,0.14104916155338287,0.9760122895240784,0.12516550719738007,0.993073582649231
