,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.7392382621765137,0.8709654211997986,0.19956398010253906,0.9564615488052368
1,0.17587828636169434,0.9545800089836121,0.11781063675880432,0.9663867950439453
2,0.09713451564311981,0.9754968285560608,0.08816003799438477,0.9727199077606201
3,0.0635748952627182,0.9863710999488831,0.06782641261816025,0.9779278039932251
4,0.04162770137190819,0.9920246005058289,0.049036625772714615,0.9906662106513977
5,0.02752312831580639,0.994303286075592,0.031221473589539528,0.9954990148544312
6,0.018688136711716652,0.996841549873352,0.019528819248080254,0.9987016320228577
7,0.012812505476176739,0.998091459274292,0.012785687111318111,0.9987593293190002
8,0.009014306589961052,0.998793363571167,0.008842560462653637,0.9989324808120728
9,0.0065654427744448185,0.999048113822937,0.006406093947589397,0.9993508458137512
