,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.9745053052902222,0.7310295104980469,0.9641063213348389,0.9376634955406189
1,0.8295928835868835,0.9095430970191956,0.6051501631736755,0.9360941648483276
2,0.611232340335846,0.9138808846473694,0.4742390811443329,0.9406277537345886
3,0.4853287935256958,0.9190861582756042,0.3816421627998352,0.9437663555145264
4,0.3902423679828644,0.9231926202774048,0.31424903869628906,0.9471665024757385
5,0.32501769065856934,0.9263736009597778,0.2651934325695038,0.9499564170837402
6,0.275834858417511,0.9340370297431946,0.22696353495121002,0.9523103833198547
7,0.23638823628425598,0.9416136741638184,0.19583114981651306,0.9594594836235046
8,0.2047431915998459,0.9497397541999817,0.1718822568655014,0.9630339741706848
9,0.17981010675430298,0.955639123916626,0.15340320765972137,0.9641674160957336
