,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.8043046593666077,0.8285640478134155,0.35398948192596436,0.9535751342773438
1,0.23943915963172913,0.9496635794639587,0.13124394416809082,0.9889119267463684
2,0.11316829174757004,0.977543294429779,0.0558035746216774,0.9944559335708618
3,0.06045997515320778,0.9881361722946167,0.027082214131951332,0.9958721995353699
4,0.03577510267496109,0.9920467138290405,0.017094695940613747,0.9959930777549744
5,0.022366857156157494,0.996141254901886,0.01213005743920803,0.9988428354263306
6,0.014342758804559708,0.997797429561615,0.009013230912387371,0.9991018772125244
7,0.009607477113604546,0.9983725547790527,0.007326411549001932,0.9991364479064941
8,0.006855103652924299,0.9988210797309875,0.0065207406878471375,0.9991364479064941
9,0.005123654846101999,0.9990856051445007,0.006182346027344465,0.9991364479064941
