,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.5131348371505737,0.7434343695640564,0.6855024695396423,0.9497400522232056
1,0.5196923613548279,0.9286195039749146,0.3216913044452667,0.9503177404403687
2,0.3216375410556793,0.9303511381149292,0.21798722445964813,0.9558058977127075
3,0.23893249034881592,0.932467520236969,0.16866256296634674,0.9575390219688416
4,0.19426235556602478,0.9451659321784973,0.14257337152957916,0.9662045240402222
5,0.1630675196647644,0.9603655338287354,0.1254177987575531,0.9670710563659668
6,0.13844428956508636,0.9704665541648865,0.11322151124477386,0.9670710563659668
7,0.11982017755508423,0.9716209769248962,0.10388782620429993,0.9670710563659668
8,0.1054786816239357,0.9731601476669312,0.09595222771167755,0.9670710563659668
9,0.09360989183187485,0.9753727912902832,0.08879276365041733,0.9670710563659668
