,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.068450689315796,0.8432266116142273,0.32520565390586853,0.9506664276123047
1,0.272222101688385,0.9342947602272034,0.171673983335495,0.959956169128418
2,0.17278528213500977,0.9534468054771423,0.12901577353477478,0.9652645587921143
3,0.1271245926618576,0.9667531847953796,0.10737554728984833,0.9662454724311829
4,0.09449882060289383,0.9737333059310913,0.08904258906841278,0.9694766402244568
5,0.07192874699831009,0.9822901487350464,0.07133102416992188,0.9845364093780518
6,0.05440060794353485,0.990943193435669,0.05516741797327995,0.9890946745872498
7,0.04082527011632919,0.9945774674415588,0.0415671244263649,0.9928451776504517
8,0.030381768941879272,0.9960004091262817,0.031249506399035454,0.9989613890647888
9,0.022638458758592606,0.9974809885025024,0.023754741996526718,0.9989613890647888
