,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.187127947807312,0.8124207258224487,0.7356229424476624,0.8264986872673035
1,0.5315725803375244,0.8758789896965027,0.48994240164756775,0.8710686564445496
2,0.3235124945640564,0.9262824058532715,0.2889242172241211,0.9601216316223145
3,0.20238728821277618,0.958443820476532,0.1656097024679184,0.9832319617271423
4,0.1345907300710678,0.9781844615936279,0.11074022948741913,0.9902693033218384
5,0.09358549863100052,0.9859942197799683,0.08069107681512833,0.9936577081680298
6,0.06577645987272263,0.991700291633606,0.06162937358021736,0.9945265054702759
7,0.04529920592904091,0.9934870600700378,0.047622233629226685,0.9952215552330017
8,0.03148116543889046,0.9961094856262207,0.036628495901823044,0.9956559538841248
9,0.021595094352960587,0.9975216388702393,0.028494177386164665,0.9960903525352478
