,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.5837365388870239,0.9000499844551086,0.172378271818161,0.95936119556427
1,0.13328851759433746,0.9661705493927002,0.09681253880262375,0.9799907803535461
2,0.07020767778158188,0.9837462902069092,0.05565742030739784,0.9925127625465393
3,0.038231827318668365,0.9931542873382568,0.02959420345723629,0.9981967210769653
4,0.021619103848934174,0.9970146417617798,0.01747898943722248,0.9984708428382874
5,0.01269606128334999,0.9980337619781494,0.011058271862566471,0.9989036321640015
6,0.007882899604737759,0.9988943338394165,0.006476861424744129,0.9993508458137512
7,0.004797644913196564,0.9993317723274231,0.004153343848884106,0.9994950890541077
8,0.0030002305284142494,0.9995577335357666,0.0032259768340736628,0.999480664730072
9,0.002072439529001713,0.9996587038040161,0.003292270004749298,0.99920654296875
