,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.6790512204170227,0.8501868844032288,0.19141310453414917,0.9804490208625793
1,0.15967243909835815,0.96681809425354,0.06180974468588829,0.992348849773407
2,0.06695078313350677,0.9872792959213257,0.02383088879287243,0.9969947934150696
3,0.028745928779244423,0.995704174041748,0.011785503476858139,0.9987391829490662
4,0.013580412603914738,0.9977687001228333,0.00763742858543992,0.998946487903595
5,0.007493846584111452,0.998286247253418,0.00593683123588562,0.9991364479064941
6,0.004461774602532387,0.998884379863739,0.005463787820190191,0.9991364479064941
7,0.002788748824968934,0.9995571970939636,0.0055462270975112915,0.9991364479064941
8,0.001810549758374691,0.9997814893722534,0.005388230551034212,0.9991364479064941
9,0.0011446111602708697,0.9998792409896851,0.005744630470871925,0.9991364479064941
