,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.552320659160614,0.9066793322563171,0.15682817995548248,0.960991382598877
1,0.12450701743364334,0.9674156308174133,0.09693318605422974,0.9727776050567627
2,0.06781363487243652,0.9823088645935059,0.06048646941781044,0.9874780178070068
3,0.03805328533053398,0.9921014904975891,0.0344788022339344,0.9976196885108948
4,0.022929145023226738,0.995307981967926,0.018803704530000687,0.9983409643173218
5,0.014412189833819866,0.9970819354057312,0.011751123704016209,0.9988314509391785
6,0.009572256356477737,0.9983943104743958,0.007916668429970741,0.9988314509391785
7,0.006569904740899801,0.9987019896507263,0.0057136365212500095,0.9989469051361084
8,0.004652708303183317,0.9990577697753906,0.004305901937186718,0.9990911483764648
9,0.0033742852974683046,0.99937504529953,0.003315747482702136,0.999480664730072
