,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.0014090019976720214,0.9996742606163025,0.007309825625270605,0.9991664290428162
1,0.0005860248929820955,0.99991375207901,0.00761046027764678,0.9991376996040344
2,0.0005387800047174096,0.9998754858970642,0.007972355000674725,0.9992239475250244
3,0.00039785311673767865,0.9999520778656006,0.008158880285918713,0.9992239475250244
4,0.00030134167172946036,0.9999616742134094,0.008383977226912975,0.9992239475250244
5,0.0002540891000535339,0.9999520778656006,0.008661197498440742,0.9992239475250244
6,0.00020358730398584157,0.9999616742134094,0.00898950919508934,0.9991952180862427
7,0.00015773229824844748,0.9999616742134094,0.008912990801036358,0.9991952180862427
8,0.00038054815377108753,0.9999616742134094,0.009328941814601421,0.9992239475250244
9,0.00013186510477680713,0.9999616742134094,0.009300959296524525,0.9992239475250244
