,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.6124017834663391,0.913653552532196,0.17617186903953552,0.957269012928009
1,0.17663520574569702,0.9539794921875,0.12263541668653488,0.9666811227798462
2,0.1020040512084961,0.9750757217407227,0.1005779430270195,0.9688544273376465
3,0.07026226818561554,0.9816587567329407,0.08683883398771286,0.9698675274848938
4,0.05289149656891823,0.9867157340049744,0.07358851283788681,0.9782405495643616
5,0.040894944220781326,0.9920092225074768,0.061866771429777145,0.979487419128418
6,0.03178425878286362,0.9926756024360657,0.0465736985206604,0.9925707578659058
7,0.024851342663168907,0.9942477941513062,0.03358018398284912,0.9979738593101501
8,0.01964905858039856,0.9949747323989868,0.023504013195633888,0.9982682466506958
9,0.015634683892130852,0.9956555366516113,0.016758795827627182,0.9990042448043823
