,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.4394190311431885,0.9110382795333862,0.08628164231777191,0.9945388436317444
1,0.05227158963680267,0.9897875189781189,0.018938034772872925,0.9956310391426086
2,0.017357124015688896,0.9960625171661377,0.008638745173811913,0.9987353086471558
3,0.007282990030944347,0.9983330368995667,0.006848533172160387,0.9987927675247192
4,0.004158264026045799,0.9990132451057434,0.005997303407639265,0.9988790154457092
5,0.0026326950173825026,0.9995784759521484,0.005819160956889391,0.9989652633666992
6,0.0017448755679652095,0.9996455311775208,0.005705751478672028,0.9990227222442627
7,0.0011584997409954667,0.9997701048851013,0.00567825511097908,0.9990514516830444
8,0.0007849353132769465,0.9998275637626648,0.005630168132483959,0.9991089701652527
9,0.0005420494708232582,0.999904215335846,0.0056348820216953754,0.9991664290428162
