,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.0328811407089233,0.8110350966453552,0.4783763587474823,0.9261879920959473
1,0.31496986746788025,0.9210889339447021,0.16441473364830017,0.9821942448616028
2,0.1569294035434723,0.966145396232605,0.08508817851543427,0.9910252094268799
3,0.09223292768001556,0.9859234690666199,0.04705403372645378,0.9959728717803955
4,0.05609755218029022,0.9923723936080933,0.02661416493356228,0.9979289174079895
5,0.03459218144416809,0.9956783652305603,0.016686376184225082,0.9983891248703003
6,0.02094155363738537,0.9968857169151306,0.011582229286432266,0.9987918734550476
7,0.012760672718286514,0.9979589581489563,0.00891043245792389,0.9989644289016724
8,0.00797161553055048,0.9989746809005737,0.007545668166130781,0.9989932179450989
9,0.005122681614011526,0.9993771314620972,0.006832160521298647,0.9990219473838806
