,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.5379034280776978,0.9106072187423706,0.16937962174415588,0.9608364105224609
1,0.1295265555381775,0.9687466025352478,0.10121679306030273,0.9709411859512329
2,0.06894100457429886,0.9835799932479858,0.06291023641824722,0.9834444522857666
3,0.04046167433261871,0.9923756122589111,0.034643739461898804,0.9930816292762756
4,0.023822352290153503,0.9958546161651611,0.018544325605034828,0.9982162714004517
5,0.015075412578880787,0.9972594976425171,0.011304155923426151,0.9987704753875732
6,0.010116275399923325,0.9979431629180908,0.007295758929103613,0.9990562200546265
7,0.007184931077063084,0.9986153244972229,0.005212703719735146,0.9995064735412598
8,0.005303674843162298,0.9990047812461853,0.004008008167147636,0.9995064735412598
9,0.003966539166867733,0.9990913271903992,0.0032024597749114037,0.9995670914649963
