,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.46586644649505615,0.9197720885276794,0.17227505147457123,0.9605507254600525
1,0.10029847174882889,0.9737602472305298,0.09054114669561386,0.9776690602302551
2,0.04854357987642288,0.9899581670761108,0.04972941428422928,0.9937483668327332
3,0.02459661476314068,0.9955747723579407,0.02351399138569832,0.9972378611564636
4,0.013947897590696812,0.9978306889533997,0.01702713407576084,0.9970560073852539
5,0.008334618993103504,0.9986585974693298,0.007649524603039026,0.998692512512207
6,0.004808639641851187,0.9991720914840698,0.004928517621010542,0.9991773962974548
7,0.0028394185937941074,0.9995124936103821,0.003954529296606779,0.999393880367279
8,0.0017773283179849386,0.9997259378433228,0.002943044062703848,0.9995497465133667
9,0.0010770607041195035,0.9997922778129578,0.002094221068546176,0.9996882677078247
