,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.6991878747940063,0.8925206065177917,0.20212098956108093,0.9577704668045044
1,0.16692672669887543,0.9571313261985779,0.11509552597999573,0.9713947772979736
2,0.09620268642902374,0.9751904010772705,0.08157826215028763,0.9771966338157654
3,0.05954259634017944,0.9873548150062561,0.061672475188970566,0.9872705340385437
4,0.03680933639407158,0.9936245083808899,0.041193097829818726,0.9948331713676453
5,0.023375503718852997,0.9960381388664246,0.024759739637374878,0.9985278844833374
6,0.01476020086556673,0.9979325532913208,0.016035573557019234,0.9988742470741272
7,0.009439592249691486,0.9985095262527466,0.0111234150826931,0.9989897012710571
8,0.006041661370545626,0.9991441369056702,0.008327812887728214,0.9990186095237732
9,0.0040374561212956905,0.9993557333946228,0.0064371200278401375,0.9990186095237732
