,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.6674306988716125,0.8933345079421997,0.2189054787158966,0.9569670557975769
1,0.1781255155801773,0.9558056592941284,0.12734639644622803,0.9635355472564697
2,0.10277523845434189,0.973493754863739,0.09285517036914825,0.97642982006073
3,0.06681839376688004,0.9862188100814819,0.06540420651435852,0.9838994741439819
4,0.04261906072497368,0.9919725060462952,0.0420125350356102,0.9951646327972412
5,0.027279037982225418,0.9955101609230042,0.022920772433280945,0.998266875743866
6,0.017471102997660637,0.9968490600585938,0.017841003835201263,0.9990121126174927
7,0.011647336184978485,0.9983610510826111,0.011508017778396606,0.9990121126174927
8,0.007441385183483362,0.9990535378456116,0.008922695182263851,0.9989427924156189
9,0.00487772561609745,0.9993363618850708,0.007016698829829693,0.9989601373672485
