,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.5363980531692505,0.8992738127708435,0.10470011830329895,0.9939064979553223
1,0.07021009176969528,0.9900844693183899,0.01901935413479805,0.9984191060066223
2,0.01938200369477272,0.9972025752067566,0.008188183419406414,0.9986777901649475
3,0.007578332908451557,0.998668372631073,0.0061257341876626015,0.9988215565681458
4,0.0036548455245792866,0.9994443655014038,0.005570967216044664,0.9988790154457092
5,0.001958666369318962,0.9996455311775208,0.005289265885949135,0.999080240726471
6,0.0011467540170997381,0.999817967414856,0.005173731129616499,0.9992239475250244
7,0.0006528893718495965,0.9999233484268188,0.00516244862228632,0.9992239475250244
8,0.00037717781378887594,0.9999329447746277,0.005210426636040211,0.9991952180862427
9,0.00021778413793072104,0.9999520778656006,0.005238050129264593,0.9992239475250244
