,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.45709747076034546,0.9148784875869751,0.12727639079093933,0.9671743512153625
1,0.08767309039831161,0.9773303866386414,0.0838555246591568,0.9763182401657104
2,0.04039167985320091,0.9923761487007141,0.04396725073456764,0.997144341468811
3,0.018728511407971382,0.9971254467964172,0.0170455239713192,0.998471200466156
4,0.009243383072316647,0.9983944892883301,0.007862650789320469,0.9993365406990051
5,0.00524173816666007,0.9991539716720581,0.004341400694102049,0.9995673298835754
6,0.0031618294306099415,0.9994616508483887,0.002972780494019389,0.9995961785316467
7,0.0019721302669495344,0.9996635317802429,0.002268279902637005,0.9996538758277893
8,0.0012274186592549086,0.9997981190681458,0.0018623549258336425,0.9996538758277893
9,0.0007391367689706385,0.9999038577079773,0.001678216620348394,0.9997115731239319
