,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.0211023092269897,0.8048593997955322,0.5016661286354065,0.8428843021392822
1,0.3370071053504944,0.9244867563247681,0.1977171003818512,0.9568048119544983
2,0.1729830801486969,0.9642130136489868,0.10152992606163025,0.9759067296981812
3,0.09864133596420288,0.9819540977478027,0.05745760351419449,0.99379962682724
4,0.06025984138250351,0.9920294284820557,0.03357795253396034,0.9971157312393188
5,0.03800589591264725,0.9948185682296753,0.02094247378408909,0.9983246922492981
6,0.023893585428595543,0.9967565536499023,0.013976650312542915,0.9986010193824768
7,0.014881405979394913,0.9977284669876099,0.010159626603126526,0.998756468296051
8,0.009471508674323559,0.9984472990036011,0.008066285401582718,0.9989982843399048
9,0.006143145263195038,0.9991258978843689,0.006956307217478752,0.9990155696868896
